Product_Name, Price, Shipping
Canon EOS Rebel T6 DSLR Camera with 18 - 55 mm Lens,$397.00,Free Shipping
Canon EOS 70D (8469B002) Digital SLR Cameras Black 20.2 MP Digital SLR Camera - Body,$772.98,Free Shipping
